symbol,subject,file,details,datetime
NTPC,Updates,https://nsearchives.nseindia.com/corporate/NTPC_23062026162652_202060623_COD_PVUNL.pdf,NTPC Limited has informed the Exchange regarding 'Declaration of Commercial Operation of Unit#2 (800 MW) of Patratu STPP Phase-1 (3x800MW) of PVUNL'.,2026-06-23 16:27:17+05:30
KOTAKBANK,General Updates,https://nsearchives.nseindia.com/corporate/Kotakmahindrabank_23062026162818_SEIntimationInterestPayment23062026.pdf,Kotak Mahindra Bank Limited has informed the Exchange about General Updates,2026-06-23 16:29:09+05:30
NTPC,Trading Window,https://nsearchives.nseindia.com/corporate/NTPC_23062026165309_20260623_Closure_of_Trading_Window.pdf,"NTPC Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",2026-06-23 16:53:19+05:30
TATAPOWER,General Updates,https://nsearchives.nseindia.com/corporate/VPTPCL_23062026164818_SE_Reg30_Intimation.pdf,Tata Power Company Limited has informed the Exchange about General Updates,2026-06-23 16:48:28+05:30
TORNTPHARM,Shareholders meeting,https://nsearchives.nseindia.com/corporate/TORNTPHARM_23062026171424_AGM_Proceedings_to_SEs_-_53_AGM.pdf,"Torrent Pharmaceuticals Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on Jun 23, 2026",2026-06-23 17:14:43+05:30
TORNTPHARM,Shareholders meeting,https://nsearchives.nseindia.com/corporate/TORNTPHARM_23062026172936_SE_Intimation_Results.pdf,"Torrent Pharmaceuticals Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on Jun 23, 2026",2026-06-23 17:29:45+05:30
INFY,Updates,https://nsearchives.nseindia.com/corporate/Infosys_23062026172706_PR_23062026.pdf,Infosys Limited has informed the Exchange regarding 'Infosys Announces Expanded Collaboration with GlobalFoundries to Accelerate AI-Driven Transformation of IT Operations'.,2026-06-23 17:27:43+05:30
HINDZINC,Disclosure under SEBI Takeover Regulations,https://nsearchives.nseindia.com/corporate/team_bbodade_19062026190833_HINDZINC.pdf,"Vedanta  Limited has submitted to the Exchange a copy of Disclosure under Regulation 31 of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011",2026-06-23 17:24:56+05:30
BAJAJ-AUTO,Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_23062026174005_NCD_Listing_500cr_BACL.pdf,"Bajaj Auto Limited has informed the Exchange regarding ' issuance, allotment and listing of Non-convertible Debentures by Bajaj Auto Credit Limited, a wholly owned subsidiary of Bajaj Auto Limited.'",2026-06-23 17:40:22+05:30
BAJAJFINSV,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/BAJAJFINSV_23062026174333_BFSNespaperAdvertisementPRE23June2026.pdf,Bajaj Finserv Limited has informed the Exchange about Copy of Newspaper Publication w.r.t 19th AGM to be held through Video Conferencing/Other Audio-Visual Means,2026-06-23 17:44:01+05:30
BANKBARODA,General Updates,https://nsearchives.nseindia.com/corporate/BANKBARODA_23062026175751_SEVOTINGFINAL.pdf,Bank Of Baroda has informed the Exchange about Proceedings and Voting Results of 30th AGM held on 23.06.2026,2026-06-23 17:58:00+05:30
BAJAJHLDNG,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/BAJAJHLDNG_23062026175543_BHIL_Intimation_-_Signed.pdf,Bajaj Holdings & Investment Limited has informed the Exchange about copy of Newspaper Publication w.r.t. 81st Annual General Meeting of the Company to be held through Video Conferencing/Other Audio-Visual Means,2026-06-23 17:56:10+05:30
TATASTEEL,Trading Window,https://nsearchives.nseindia.com/corporate/NIDHIFADNAVIS_23062026181457_BSENSE.pdf,"Tata Steel Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",2026-06-23 18:15:37+05:30
BAJFINANCE,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/BAJFINANCE_23062026182109_SE_NP_1.pdf,Bajaj Finance Limited has informed the Exchange about Copy of Newspaper Publication w.r.t. 39th AGM to be held through Video Conferencing/ Other Audio-Visual Means,2026-06-23 18:28:41+05:30
WIPRO,Acquisition,https://nsearchives.nseindia.com/corporate/Wipro_Secretarial_23062026184037_Reg30SEIntimation_230626.pdf,"Wipro Limited has informed the Exchange to please refer to our letter dated April 15, 2026 informing that Wipro Limited, through its subsidiaries, had signed a definitive agreement on April 14, 2026 to acquire select customer contracts of Alpha Net Consulting LLC and its subsidiaries and that the transaction was expected to be completed by June 30, 2026. In continuation to the aforesaid letter, it is hereby informed that the above transaction is now expected to be complete latest by September 30, 2026.",2026-06-23 18:41:35+05:30
CANBK,Shareholders meeting,https://nsearchives.nseindia.com/corporate/CANBK_23062026184556_LettertoSEProceeding.pdf,"Canara Bank has informed the Exchange regarding Proceedings of Annual General Meeting held on Jun 23, 2026",2026-06-23 18:46:06+05:30
RECLTD,Change in Director(s),https://nsearchives.nseindia.com/corporate/RECLTD_23062026185157_Signed_Intimation_regarding_appointment_of_Independent_Directors.pdf,REC Limited has informed the Exchange regarding Change in Director(s) of the company.,2026-06-23 18:52:40+05:30
POWERGRID,General Updates,https://nsearchives.nseindia.com/corporate/POWERGRID1_23062026190250_BSENSEBoard23062026v1.pdf,Power Grid Corporation of India Limited has informed the Exchange about Prior Intimation of Board Meeting of POWERGRID,2026-06-23 19:03:59+05:30
TMCV,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/TMLCOMMERCIAL_23062026185806_TMCVAUDIO.pdf,"Tata Motors Limited has informed the Exchange about Link of Recording of Investor Day held today i.e. June 23, 2026.",2026-06-23 18:59:26+05:30
BAJAJ-AUTO,General Updates,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_23062026191251_SE_Intimation_Cybersecurity_23_June_26_Signed.pdf,Bajaj Auto Limited has informed the Exchange about Cyber Security Incident.,2026-06-23 19:13:08+05:30
TRENT,Shareholders meeting,https://nsearchives.nseindia.com/corporate/TRENT_23062026191251_SEAGM_Proceedings23062026.pdf,Trent Limited has informed the Exchange regarding Summary of Proceedings of the 74th Annual General Meeting of the Company held on 23rd June 2026,2026-06-23 19:13:32+05:30
CANBK,Shareholders meeting,https://nsearchives.nseindia.com/corporate/CANBK_23062026191635_CoveringLetter.pdf,"Canara Bank has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on Jun 23, 2026. Further, the company has informed the Exchange regarding voting results along with copy of minutes.",2026-06-23 19:16:52+05:30
TECHM,Sale or disposal,https://nsearchives.nseindia.com/corporate/Apekshakhemka_23062026193623_LiquidationIntimation-HCI_Australia_Pty_Ltd_s.pdf,Tech Mahindra Limited has informed the Exchange about Sale or disposal,2026-06-23 19:37:01+05:30
TRENT,Shareholders meeting,https://nsearchives.nseindia.com/corporate/TRENT_23062026193504_Votingresults23062026.pdf,Trent Limited has submitted the Exchange Details of the Voting Results at the 74th Annual General Meeting held on 23rd June 2026,2026-06-23 19:35:37+05:30
M&M,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/AmitDodani_23062026200822_UpcomingAnalystMeet29062026.pdf,Mahindra & Mahindra Limited has informed the Exchange about Schedule of meet,2026-06-23 20:08:43+05:30
IRFC,Offer for sale,https://nsearchives.nseindia.com/corporate/tchari_23062026201815_NOTICE.pdf,"The President of India, acting through and represented by the Ministry of Railways, Government of India has informed the Exchange about an announcement with respect to offer for sale through Stock Exchange Mechanism for sale upto 13,06,85,060 Equity shares of face value of INR 10/- each of Indian Railway Finance Corporation Limited. Date and time of the opening of the offer for Non-Retail Investors: June 24, 2026 at 9:15 a.m.; Date and time of the closing of the offer for Non-Retail Investors: June 24, 2026 at 3:30 p.m.; Date and time of the opening of the offer for Retail Investors: June 25, 2026 at 9:15 a.m.; Date and time of the closing of the offer for Retail Investors: June 25, 2026 at 3:30 p.m. The Sale shall continue to take place on a separate window of the Stock Exchanges commencing at 9:15 a.m. and shall close at 3:30 p.m. (Indian Standard Time) on the same date. The Floor Price for the Offer shall be INR 91/- (Rupees Ninety One only).",2026-06-23 20:21:49+05:30
AXISBANK,ESOP/ESOS/ESPS,https://nsearchives.nseindia.com/corporate/AXISBANK1_23062026203713_SE23062026.pdf,Axis Bank Limited has informed the Exchange regarding Allotment of 249399  Shares.,2026-06-23 20:39:22+05:30
INFY,Shareholders meeting,https://nsearchives.nseindia.com/corporate/INFY_23062026210727_45thAGM_proceedings_signed.pdf,"Infosys Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on Jun 23, 2026",2026-06-23 21:08:02+05:30
AXISBANK,General Updates,https://nsearchives.nseindia.com/corporate/AXISBANK1_23062026222742_PricingSupplement23062026SignedF.pdf,Axis Bank Limited has informed the Exchange about General Updates,2026-06-23 22:28:00+05:30
AXISBANK,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/AXISBANK1_23062026223442_SEAnalystPresentation23062026Signed.pdf,Axis Bank Limited has informed the Exchange about Presentation,2026-06-23 22:36:28+05:30
TMPV,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_23062026224308_AudioInvestorDay.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Link of Recording,2026-06-23 22:44:03+05:30
TECHM,General Updates,https://nsearchives.nseindia.com/corporate/Apekshakhemka_24062026000359_IntimationforBRSRFY26_s.pdf,Tech Mahindra Limited has informed the Exchange about General Updates,2026-06-24 00:05:18+05:30
TECHM,Shareholders meeting,https://nsearchives.nseindia.com/corporate/Apekshakhemka_23062026235428_IntimationIARFY26_s.pdf,"Tech Mahindra Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 17, 2026",2026-06-23 23:54:34+05:30
TECHM,General Updates,https://nsearchives.nseindia.com/corporate/Apekshakhemka_24062026002351_SE_Intimation-non_email_cases_-_letter_s.pdf,Tech Mahindra Limited has informed the Exchange about Letter to Shareholders.,2026-06-24 00:24:12+05:30
AXISBANK,Credit Rating,https://nsearchives.nseindia.com/corporate/AXISBANK1_24062026093259_CreditRating24062026_MoodysSigned.pdf,Axis Bank Limited has informed the Exchange about Credit Rating,2026-06-24 09:36:46+05:30
AXISBANK,Credit Rating,https://nsearchives.nseindia.com/corporate/AXISBANK1_24062026105724_CreditRating24062026_SPSigned.pdf,Axis Bank Limited has informed the Exchange about Credit Rating,2026-06-24 10:58:46+05:30
ABB,Press Release,https://nsearchives.nseindia.com/corporate/ABB_24062026110417_PressReleaseJune242026.pdf,"ABB India Limited has informed the Exchange regarding a press release dated Jun 24, 2026, titled ""Kolkata Metro adopts ABB s electrification and motion control solutions to enhance efficiency and reliability"".",2026-06-24 11:04:42+05:30
JSWSTEEL,Disclosure under SEBI Takeover Regulations,https://nsearchives.nseindia.com/corporate/team_sandeshc_22062026121229_JSWSTEEL.zip,"JSW Steel Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",2026-06-24 11:34:56+05:30
CGPOWER,Disclosure under SEBI Takeover Regulations,https://nsearchives.nseindia.com/corporate/team_sandeshc_22062026134349_42.pdf,"Tube Investments of India Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) and 31 (5) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",2026-06-24 11:46:09+05:30
LTM,Press Release,https://nsearchives.nseindia.com/corporate/LTI_24062026115405_SEIntimationSigned.pdf,"LTM Limited has informed the Exchange regarding a press release dated Jun 24, 2026, titled ""LTM Joins Athena, a Chainguard-led Industry Coalition to Help Secure Open Source Software in the AI Era"".",2026-06-24 11:56:50+05:30
BAJFINANCE,Allotment of Securities,https://nsearchives.nseindia.com/corporate/BAJFINANCE_24062026120518_Reg30_Intimation_of_allotment_of_NCD_290-16.pdf,"Bajaj Finance Limited has informed the Exchange regarding allotment of 200000 securities pursuant to Non Convertible Securities at its meeting held on Jun 24, 2026",2026-06-24 12:05:32+05:30
ICICIBANK,ESOP/ESOS/ESPS,https://nsearchives.nseindia.com/corporate/ICICIBANK1_24062026121042_Letter_to_exchange.pdf,ICICI Bank Limited has informed the Exchange regarding Allotment of 110884  Shares.,2026-06-24 12:11:30+05:30
BOSCHLTD,Trading Window,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_24062026122025_Letter2SE24062026.pdf,"Bosch Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",2026-06-24 12:20:44+05:30
LT,General Updates,https://nsearchives.nseindia.com/corporate/PAM_24062026125433_ESG_Rating24062026.pdf,Larsen & Toubro Limited has informed the Exchange about ESG Credit Rating,2026-06-24 12:55:12+05:30
VEDL,General Updates,https://nsearchives.nseindia.com/corporate/VEDL_24062026125834_SEIntimationReg36Letterfinalsigned.pdf,"Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015, as amended ( SEBI Listing Regulations )",2026-06-24 12:59:29+05:30
PFC,Record Date,https://nsearchives.nseindia.com/corporate/PFC2023_24062026132531_FD-RD_Intimation.pdf,Power Finance Corporation Limited has informed the Exchange that Record date for the purpose of Intimation of Record Date for the purpose of Final Dividend for the FY 2025-26  is 31-Jul-2026.,2026-06-24 13:26:05+05:30
HCLTECH,Updates,https://nsearchives.nseindia.com/corporate/HCLTECH_24062026135246_Release24June2026_Pearson.pdf,"HCL Technologies Limited has informed the Exchange regarding 'Release   ""HCLFoundation and Pearson launch Discovery Science Center in Bengaluru to empower underprivileged students through STEM learning"".",2026-06-24 13:53:29+05:30
PNB,General Updates,https://nsearchives.nseindia.com/corporate/pnb2_24062026141941_Intimation_Newspaper_Publication_Speaicl_Window_24062026_DS.pdf,Punjab National Bank has informed the Exchange about Newspaper Publication - Special Window for Transfer and Dematerialization of Physical Securities,2026-06-24 14:28:10+05:30
INFY,Updates,https://nsearchives.nseindia.com/corporate/Infosys_24062026152848_PR_24062026_2.pdf,"Infosys Limited has informed the Exchange regarding 'Infosys, ANA s Global CMO Growth Council, and LIONS Unveil the CMO AI Hub'.",2026-06-24 15:29:03+05:30
RELIANCE,Updates,https://nsearchives.nseindia.com/corporate/kavinavora_24062026161056_SE_24062026.pdf,"Please find attached a media release by Karkinos Healthcare Private Limited, a subsidiary of the Company, titled  Reliance-owned Karkinos Healthcare crosses one lakh HPV DNA tests, strengthening India s cervical cancer prevention efforts.",2026-06-24 16:11:27+05:30
PFC,General Updates,https://nsearchives.nseindia.com/corporate/PFC2023_24062026162135_INTIMATION24062026SIGNEDBM.pdf,Update,2026-06-24 16:21:46+05:30
